"subj_idx","gender","year","TaskRelevance","CognitiveLoad","ismatch","Identity","nBack_shape","nBack_color","nBack_label","display_label","response","rt","key_press","acc"
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",756,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","j",648,"j",0
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",537,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","f",1185,"f",0
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",749,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",655,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","j",899,"j",0
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",728,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",653,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",664,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","f",903,"f",0
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",1074,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",898,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","j",1114,"j",0
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",905,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",676,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",549,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",745,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",952,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",409,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",589,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",456,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",708,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",682,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",719,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",402,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",993,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","j",954,"j",0
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",592,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",907,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",819,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",880,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",655,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",515,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",675,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",690,"j",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","j",852,"j",0
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",795,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",768,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",425,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",850,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",672,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","j",1678,"j",0
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",754,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",594,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",515,"j",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",623,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",601,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",543,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",959,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",820,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",942,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",1016,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",1024,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",1030,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",588,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",862,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",450,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",395,"j",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",909,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",657,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",490,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",654,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",702,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",534,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",425,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",572,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",567,"j",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",459,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",502,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",750,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",662,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",558,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",553,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",1060,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",963,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",783,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",719,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",482,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",454,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",685,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",775,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",623,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",445,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",589,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",511,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",796,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",610,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",727,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",365,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",557,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",729,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",436,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",795,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",492,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",623,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",621,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",437,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",932,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",1055,"j",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",473,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",492,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",408,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",496,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",753,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",618,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",713,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",638,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",533,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",899,"j",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",774,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",625,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",614,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",689,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",681,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",738,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",784,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",706,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",1264,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",649,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",565,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",655,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",502,"j",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",542,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",726,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",467,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",722,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",646,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",1009,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",519,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",799,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",698,"j",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",799,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",648,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",611,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",949,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",589,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",657,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",1076,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",875,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",512,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",612,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",634,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",356,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",792,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",809,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",659,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",379,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",509,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",443,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",755,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",451,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",739,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",424,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",898,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",803,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",378,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",552,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",621,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",990,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",655,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",454,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",737,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",568,"j",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",863,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",583,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",359,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",386,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",839,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",576,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",1016,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",618,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",669,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",610,"j",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",616,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",473,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",416,"f",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",730,"f",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",569,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",828,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","null",NA,"null",0
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",751,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",596,"j",1
1,0,25,"TaskRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","生人","j",467,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",537,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",636,"j",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",348,"j",1
1,0,25,"TaskRelevant","Low",0,"self","../img/triangle.png","红色","自我","生人","f",741,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",875,"f",1
1,0,25,"TaskRelevant","Low",1,"self","../img/triangle.png","红色","自我","自我","j",475,"j",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",756,"f",1
1,0,25,"TaskRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","自我","f",816,"f",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",966,"j",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","f",1061,"f",0
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",803,"f",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",748,"f",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",879,"f",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",674,"j",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",548,"f",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",631,"f",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",643,"j",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",915,"f",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","j",646,"j",0
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",688,"f",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",455,"j",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",523,"f",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",625,"j",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",912,"f",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",484,"j",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",470,"j",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",675,"f",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",728,"j",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",769,"f",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",709,"j",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",516,"j",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",559,"j",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",426,"j",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","j",617,"j",0
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",550,"f",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","f",1322,"f",0
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",765,"f",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",615,"f",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",659,"f",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",676,"f",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",663,"f",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",679,"j",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",635,"j",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",872,"j",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",592,"f",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",449,"j",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",1101,"j",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",706,"f",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",611,"j",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",622,"j",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",566,"j",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",762,"j",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",938,"f",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",620,"f",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",661,"f",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",793,"f",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",599,"j",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",702,"j",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",1390,"j",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",734,"j",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",666,"j",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","j",1241,"j",0
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",892,"f",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",1028,"f",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",688,"j",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",541,"f",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",1569,"f",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",959,"f",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",732,"f",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",1145,"j",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",922,"j",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",749,"j",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",680,"j",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",621,"j",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",656,"f",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",919,"f",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","j",1059,"j",0
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",690,"j",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",795,"f",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",596,"f",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",690,"j",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",659,"f",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","f",895,"f",1
1,0,25,"TaskRelevant","High",0,"stranger","../img/circle.png","绿色","生人","自我","j",744,"j",0
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",551,"j",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",485,"f",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",936,"j",1
1,0,25,"TaskRelevant","High",0,"self","../img/triangle.png","红色","自我","生人","f",640,"f",1
1,0,25,"TaskRelevant","High",1,"self","../img/triangle.png","红色","自我","自我","j",602,"j",1
1,0,25,"TaskRelevant","High",1,"stranger","../img/circle.png","绿色","生人","生人","j",602,"j",1
